SEQNUM,BIN_ACCOUNT_MIN_LENGTH,BIN_ACCOUNT_MAX_LENGTH,BIN_ACCOUNT_RANGE_LOW,BIN_ACCOUNT_RANGE_HIGH,BIN_CARD_TYPE,BIN_MOD10_CHECK,BIN_EXPIRY_DATE_CHECK,BIN_PROMPT_CVV,BIN_PROMPT_AVS,BIN_CARD_NAME,BIN_CARD_MNEMONICS,BIN_OFFLINE_FLOOR_LIMIT,BIN_QPS_FLOOR_LIMIT,BIN_DURBIN_BIN_REG_INDICATOR,BIN_IS_WHITELISTED
253,16,16,4428290577,4428290577,NYYNNNNNNNNN,1,1,1,0,U,,,5,1,0
254,16,16,4428290578,4428290578,NYYNNNNNNNNN,1,1,1,0,U,,,5,1,0
255,16,16,4428290596,4428290596,NYYNNNNNYNNN,1,1,1,0,U,,,5,3,0
256,16,16,4428290708,4428290708,NYYNNNNNYNNN,1,1,1,0,U,,,5,0,0
257,16,16,4428290788,4428290788,NYYNNNNNYNNN,1,1,1,0,U,,,5,0,0
258,16,16,4428291743,4428291743,NYYNNNNNYNNN,1,1,1,0,U,,,5,0,0
259,16,16,4428291991,4428291991,NYYNNNNNYNNN,1,1,1,0,U,,,5,0,0
260,16,16,4428292071,4428292071,NYYNNNNNYNNN,1,1,1,0,U,,,5,0,0
261,16,16,4432502150,4432502150,NYYNNNNNNNNN,1,1,1,0,U,,,5,1,0
262,16,16,4432502151,4432502151,NYYNNNNNNNNN,1,1,1,0,U,,,5,1,0
263,16,16,4432502152,4432502152,NYYNNNNNNNNN,1,1,1,0,U,,,5,1,0
264,16,16,4438310401,4438310401,NYYNYNNNNNNN,1,1,1,0,U,,,5,0,0
265,16,16,4438310402,4438310402,NYYNYNNNYNNN,1,1,1,0,U,,,5,0,0
266,16,16,4438310404,4438310404,NYYNYNNNNNNN,1,1,1,0,U,,,5,0,0
267,16,16,4438310405,4438310405,NYYNYNNNNNNN,1,1,1,0,U,,,5,0,0
268,16,16,4438310406,4438310406,NYYNYNNNNNNN,1,1,1,0,U,,,5,0,0
269,16,16,4438310407,4438310407,NYYNYNNNYNNN,1,1,1,0,U,,,5,0,0
270,16,16,4445907001,4445907001,NYYNNNNNYNNN,1,1,1,0,U,,,5,5,0
271,16,16,4461208395,4461208395,NYNNNNNNYNNN,1,1,1,0,U,,,5,3,0
272,16,16,4461208631,4461208631,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
273,16,16,4492210879,4492210879,NYYNNNNNYNNN,1,1,1,0,U,,,5,3,0
274,16,16,4492211230,4492211230,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
275,16,16,4492212263,4492212263,NYYNNNNNYNNN,1,1,1,0,U,,,5,3,0
276,16,16,4492212264,4492212264,NYYNNNNNYNNN,1,1,1,0,U,,,5,3,0
277,16,16,4492212265,4492212265,NYYNNNNNYNNN,1,1,1,0,U,,,5,3,0
278,16,16,4492216189,4492216189,NYYNNNNNYNNN,1,1,1,0,U,,,5,3,0
279,16,16,4492216391,4492216391,NYYNNNNNYNNN,1,1,1,0,U,,,5,3,0
280,16,16,4492216601,4492216601,NYYNNNNNYNNN,1,1,1,0,U,,,5,3,0
281,16,16,4492217791,4492217791,NYYNNNNNYNNN,1,1,1,0,U,,,5,3,0
282,16,16,4492217792,4492217792,NYYNNNNNYNNN,1,1,1,0,U,,,5,3,0
283,16,16,4509380101,4509380101,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
284,16,16,4607260201,4607260201,NYYNNNNNYNNN,1,1,1,0,U,,,5,0,0
285,16,16,4607260301,4607260301,NYYNNNNNYNNN,1,1,1,0,U,,,5,0,0
286,13,13,4656142800,4656142800,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
287,16,16,4661299046,4661299046,NYYNNNNNNNNN,1,1,1,0,U,,,5,2,0
288,16,16,4661350001,4661350001,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
289,16,16,4661350014,4661350014,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
290,16,16,4661350037,4661350037,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
291,16,16,4661350040,4661350040,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
292,16,16,4661350064,4661350064,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
293,16,16,4661350067,4661350067,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
294,16,16,4661350072,4661350072,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
295,16,16,4661350091,4661350091,NYYNNNNNYNNN,1,1,1,0,U,,,5,0,0
296,16,16,4661350110,4661350110,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
297,16,16,4661350111,4661350111,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
298,16,16,4661350112,4661350112,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
299,16,16,4661350113,4661350113,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
300,16,16,4661350114,4661350114,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
301,16,16,4661350115,4661350115,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
302,16,16,4661350116,4661350116,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
303,16,16,4661350117,4661350117,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
304,16,16,4661350118,4661350118,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
305,16,16,4661350119,4661350119,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
306,16,16,4661350142,4661350142,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
307,16,16,4661350143,4661350143,NYYNNNNNYNNN,1,1,1,0,U,,,5,0,0
308,16,16,4661350172,4661350172,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
309,16,16,4661350213,4661350213,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
310,16,16,4661350238,4661350238,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
311,16,16,4661350265,4661350265,NYYNNNNNYNNN,1,1,1,0,U,,,5,0,0
312,16,16,4661350371,4661350371,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
313,16,16,4661350575,4661350575,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
314,16,16,4661350593,4661350593,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
315,16,16,4661350628,4661350628,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
316,16,16,4661350649,4661350649,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
317,16,16,4661350854,4661350854,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
318,16,16,4661350858,4661350858,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
319,16,16,4688006115,4688006115,NYNNNNNNYNNN,1,1,1,0,U,,,5,0,0
320,16,16,4727850101,4727850101,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
321,16,16,4727850102,4727850102,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
322,16,16,4727850103,4727850103,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
323,16,16,4727850104,4727850104,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
324,16,16,4727850105,4727850105,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
325,16,16,4748780401,4748780401,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
326,16,16,4748780404,4748780404,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
327,16,16,4748780406,4748780406,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
328,16,16,4750240007,4750240007,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
329,16,16,4750240009,4750240009,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
330,16,16,4750240011,4750240011,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
331,16,16,4750240012,4750240012,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
332,16,16,4750240041,4750240041,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
333,16,16,4750240042,4750240042,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
334,16,16,4750240043,4750240043,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
335,16,16,4750240044,4750240044,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
336,16,16,4750240045,4750240045,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
337,16,16,4750240046,4750240046,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
338,16,16,4750240047,4750240047,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
339,16,16,4750240048,4750240048,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
340,16,16,4750240049,4750240049,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
341,16,16,4750240050,4750240050,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
342,16,16,4750240051,4750240051,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
343,16,16,4750240052,4750240052,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
344,16,16,4750240053,4750240053,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
345,16,16,4750240054,4750240054,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
346,16,16,4750240055,4750240055,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
347,16,16,4765300003,4765300003,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
348,16,16,4778324000,4778324000,NYYNNNNNYNNN,1,1,1,0,U,,,5,0,0
349,16,16,4794630000,4794630000,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
350,16,16,4820012940,4820012940,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
351,16,16,4820012941,4820012941,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
352,16,16,4820012942,4820012942,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
353,16,16,4820012943,4820012943,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
354,16,16,4820012944,4820012944,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
355,16,16,4820012945,4820012945,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
356,16,16,4820012946,4820012946,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
357,16,16,4820012947,4820012947,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
358,16,16,4820012948,4820012948,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
359,16,16,4820012949,4820012949,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
360,16,16,4867330633,4867330633,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
361,16,16,4867372633,4867372633,NYYNYNNNNNNN,1,1,1,0,U,,,5,0,0
362,16,16,5001382000,5001382000,NYNNNNNNYNNN,1,1,1,0,U,,,5,0,0
363,16,16,5001383000,5001383000,NYNNNNNNYNNN,1,1,1,0,U,,,5,0,0
364,16,16,5001384000,5001384000,NYNNNNNNYNNN,1,1,1,0,U,,,5,0,0
365,16,16,5001385000,5001385000,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
366,16,16,5014440022,5014440022,NYNNNNNNNNNN,1,1,1,0,U,,,5,3,0
367,16,16,5014440033,5014440033,NYNNNNNNNNNN,1,1,1,0,U,,,5,3,0
368,19,19,5025620001,5025620001,NYNNNNNNYNNN,1,1,1,0,U,,,5,3,0
369,19,19,5025620002,5025620002,NYNNNNNNYNNN,1,1,1,0,U,,,5,3,0
370,19,19,5025620006,5025620006,NYNNNNNNYNNN,1,1,1,0,U,,,5,3,0
371,19,19,5045520000,5045520000,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
372,19,19,5046540708,5046540708,NYNNNNNNNNNY,1,1,1,0,U,,,5,0,0
373,16,16,5100000000,5599999999,NNYNNNNNNNNN,1,1,1,0,M,MC, ,5,0,0
374,16,16,5100270000,5100279999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
375,16,16,5101160000,5101169999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
376,16,16,5104600000,5104609999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
377,16,16,5104620000,5104629999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
378,16,16,5105300000,5105309999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
379,16,16,5107030000,5107039999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
380,16,16,5107560000,5107569999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
381,16,16,5108080165,5108080165,NYNNNNNNYNNN,1,1,1,0,U,,,5,0,0
382,16,16,5108890101,5108890101,NYYNNNNNNNNN,1,1,1,0,U,,,5,0,0
383,16,16,5109650660,5109650660,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
384,16,16,5110210101,5110210101,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
385,16,16,5110210102,5110210102,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
386,16,16,5110210103,5110210103,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
387,16,16,5110210104,5110210104,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
388,16,16,5110210105,5110210105,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
389,16,16,5110210106,5110210106,NYYNNNYNNNNN,1,1,1,0,U,,,5,0,0
390,16,16,5110320000,5110329999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
391,16,16,5110710000,5110719999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
392,16,16,5111351980,5111351989,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
393,16,16,5111351990,5111351999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
394,16,16,5111352990,5111352999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
395,16,16,5111354990,5111354999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
396,16,16,5111355990,5111355999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
397,16,16,5111356990,5111356999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
398,16,16,5111359990,5111359999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
399,16,16,5111370000,5111379999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
400,16,16,5112340000,5112349999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
401,16,16,5112560000,5112569999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
402,16,16,5112710000,5112710000,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
403,16,16,5112710100,5112710100,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
404,16,16,5112710150,5112710150,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
405,16,16,5112710200,5112710200,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
406,16,16,5112710250,5112710250,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
407,16,16,5112710300,5112710300,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
408,16,16,5112710350,5112710350,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
409,16,16,5112710400,5112710400,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
410,16,16,5112710450,5112710450,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
411,16,16,5112710500,5112710500,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
412,16,16,5112710550,5112710550,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
413,16,16,5112710600,5112710600,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
414,16,16,5112710650,5112710650,NYNNNNNNNNNN,1,1,1,0,U,,,5,0,0
415,16,16,5112860000,5112869999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
416,16,16,5113020000,5113029999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
417,16,16,5113030000,5113039999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
418,16,16,5113110000,5113119999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
419,16,16,5113150000,5113159999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
420,16,16,5113180000,5113189999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
421,16,16,5113230000,5113239999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
422,16,16,5113240000,5113249999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
423,16,16,5113260000,5113269999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
424,16,16,5113280000,5113289999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
425,16,16,5113290000,5113299999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
426,16,16,5113390000,5113399999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
427,16,16,5113470001,5113470001,NYNNNNNNYNNN,1,1,1,0,U,,,5,0,0
428,16,16,5113630000,5113639999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
429,16,16,5114340000,5114349999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
430,16,16,5114390000,5114399999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
431,16,16,5114430000,5114439999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
432,16,16,5114450000,5114459999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
433,16,16,5114460000,5114469999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
434,16,16,5114540000,5114549999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
435,16,16,5114620000,5114629999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
436,16,16,5114630000,5114639999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
437,16,16,5114820000,5114829999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
438,16,16,5114870000,5114879999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
439,16,16,5115170000,5115179999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
440,16,16,5115180000,5115189999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
441,16,16,5115220000,5115229999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
442,16,16,5115360000,5115369999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
443,16,16,5115750000,5115759999,NNNNNNNYNNNN,1,1,1,0,FSA HSA,MC,0,0,0,0
444,16,16,5116090000,5116090000,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
445,16,16,5116090001,5116090001,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
446,16,16,5116090002,5116090002,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
447,16,16,5116090003,5116090003,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
448,16,16,5116090004,5116090004,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
449,16,16,5116090005,5116090005,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
450,16,16,5116090006,5116090006,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
451,16,16,5116090007,5116090007,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
452,16,16,5116090008,5116090008,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
453,16,16,5116090009,5116090009,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
454,16,16,5116090010,5116090010,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
455,16,16,5116090011,5116090011,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
456,16,16,5116090012,5116090012,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
457,16,16,5116090013,5116090013,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
458,16,16,5116090014,5116090014,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
459,16,16,5116090015,5116090015,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
460,16,16,5116090016,5116090016,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
461,16,16,5116090017,5116090017,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
462,16,16,5116090018,5116090018,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
463,16,16,5116090019,5116090019,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
464,16,16,5116090020,5116090020,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
465,16,16,5116090021,5116090021,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
466,16,16,5116090022,5116090022,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
467,16,16,5116090023,5116090023,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
468,16,16,5116090024,5116090024,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
469,16,16,5116090025,5116090025,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
470,16,16,5116090026,5116090026,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
471,16,16,5116090027,5116090027,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
472,16,16,5116090028,5116090028,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
473,16,16,5116090029,5116090029,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
474,16,16,5116090030,5116090030,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
475,16,16,5116090031,5116090031,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
476,16,16,5116090032,5116090032,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
477,16,16,5116090033,5116090033,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
478,16,16,5116090034,5116090034,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
479,16,16,5116090035,5116090035,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
480,16,16,5116090036,5116090036,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
481,16,16,5116090037,5116090037,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
482,16,16,5116090038,5116090038,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
483,16,16,5116090039,5116090039,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
484,16,16,5116090040,5116090040,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
485,16,16,5116090041,5116090041,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
486,16,16,5116090042,5116090042,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
487,16,16,5116090043,5116090043,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
488,16,16,5116090044,5116090044,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
489,16,16,5116090045,5116090045,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
490,16,16,5116090046,5116090046,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
491,16,16,5116090047,5116090047,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
492,16,16,5116090048,5116090048,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
493,16,16,5116090049,5116090049,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
494,16,16,5116090050,5116090050,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
495,16,16,5116090051,5116090051,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
496,16,16,5116090052,5116090052,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
497,16,16,5116090053,5116090053,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
498,16,16,5116090054,5116090054,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
499,16,16,5116090055,5116090055,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
500,16,16,5116090056,5116090056,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
501,16,16,5116090057,5116090057,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
502,16,16,5116090058,5116090058,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
503,16,16,5116090059,5116090059,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
504,16,16,5116090060,5116090060,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
505,16,16,5116090061,5116090061,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
506,16,16,5116090062,5116090062,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
507,16,16,5116090063,5116090063,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
508,16,16,5116090064,5116090064,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
509,16,16,5116090065,5116090065,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
510,16,16,5116090066,5116090066,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
511,16,16,5116090067,5116090067,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
512,16,16,5116090068,5116090068,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
513,16,16,5116090069,5116090069,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
514,16,16,5116090070,5116090070,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
515,16,16,5116090071,5116090071,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
516,16,16,5116090072,5116090072,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
517,16,16,5116090073,5116090073,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
518,16,16,5116090074,5116090074,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
519,16,16,5116090075,5116090075,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
520,16,16,5116090076,5116090076,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
521,16,16,5116090077,5116090077,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
522,16,16,5116090078,5116090078,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
523,16,16,5116090079,5116090079,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
524,16,16,5116090080,5116090080,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
525,16,16,5116090081,5116090081,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
526,16,16,5116090082,5116090082,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
527,16,16,5116090083,5116090083,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
528,16,16,5116090084,5116090084,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
529,16,16,5116090085,5116090085,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
530,16,16,5116090086,5116090086,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
531,16,16,5116090087,5116090087,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
532,16,16,5116090088,5116090088,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
533,16,16,5116090089,5116090089,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
534,16,16,5116090090,5116090090,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
535,16,16,5116090091,5116090091,NYYNYNYNNNNN,1,1,1,0,U,,,5,0,0
